"id","userid","itemid","trading","tradecost","date","tradedate","fav","custom_name"
"14152","108","788","0","0","0","0","0",NULL
"14153","108","741","0","0","0","0","0",NULL
"14154","108","743","0","0","0","0","0",NULL
"14155","108","789","0","0","0","0","0",NULL
"14156","108","833","0","0","0","0","0",NULL
"14157","108","744","0","0","0","0","0",NULL
"14158","108","834","0","0","0","0","0",NULL
"14159","108","835","0","0","0","0","0",NULL
"14160","108","836","0","0","0","0","0",NULL
"14161","108","745","0","0","0","0","0",NULL
"14162","108","747","0","0","0","0","0",NULL
"14163","108","837","0","0","0","0","0",NULL
"14164","108","925","0","0","0","0","0",NULL
"14165","108","839","0","0","0","0","0",NULL
"14166","108","926","0","0","0","0","0",NULL
"14167","108","841","0","0","0","0","0",NULL
"14168","108","882","0","0","0","0","0",NULL
"14169","108","928","0","0","0","0","0",NULL
"14170","108","930","0","0","0","0","0",NULL
"14171","108","843","0","0","0","0","0",NULL
"14172","108","923","0","0","0","0","0",NULL
"14173","108","842","0","0","0","0","0",NULL
"14174","108","931","0","0","0","0","0",NULL
"14175","108","844","0","0","0","0","0",NULL
"14176","108","932","0","0","0","0","0",NULL
"14177","108","845","0","0","0","0","0",NULL
"14178","108","933","0","0","0","0","0",NULL
"14179","108","790","0","0","0","0","0",NULL
"14180","108","846","0","0","0","0","0",NULL
"14181","108","934","0","0","0","0","0",NULL
"14182","108","847","0","0","0","0","0",NULL
"14183","108","848","0","0","0","0","0",NULL
"14184","108","849","0","0","0","0","0",NULL
"14185","108","792","0","0","0","0","0",NULL
"14186","108","935","0","0","0","0","0",NULL
"14187","108","1636","0","0","0","0","0",NULL
"14188","108","290","0","0","0","0","0",NULL
"14189","108","8","0","0","0","0","0",NULL
"14190","108","514","0","0","0","0","0",NULL
"14191","108","514","0","0","0","0","0",NULL
"14192","108","514","0","0","0","0","0",NULL
"14193","108","514","0","0","0","0","0",NULL
"14194","108","514","0","0","0","0","0",NULL
"14195","108","514","0","0","0","0","0",NULL
"14196","108","59","0","0","0","0","0",NULL
"14197","108","1872","0","0","0","0","0",NULL
"14198","108","429","0","0","0","0","0",NULL
"14199","108","430","0","0","0","0","0",NULL
"14200","108","426","0","0","0","0","0",NULL
"14201","108","427","0","0","0","0","0",NULL
"14202","108","431","0","0","0","0","0",NULL
"14203","108","74","0","0","0","0","0",NULL
"14204","108","404","0","0","0","0","0",NULL
"14205","108","1295","0","0","0","0","0",NULL
"14206","108","13","0","0","0","0","0",NULL
"14207","108","1616","0","0","0","0","0",NULL
"14208","108","1606","0","0","0","0","0",NULL
"14209","108","1606","0","0","0","0","0",NULL
"14210","108","517","0","0","0","0","0",NULL
"14211","108","1346","0","0","0","0","0",NULL
"14212","108","1665","0","0","0","0","0",NULL
"14213","108","1611","0","0","0","0","0",NULL
"14214","108","1405","0","0","0","0","0",NULL
"14215","108","291","0","0","0","0","0",NULL
"14216","108","88","0","0","0","0","0",NULL
"14217","108","1873","0","0","0","0","0",NULL
"14218","108","91","0","0","0","0","0",NULL
"14219","108","389","0","0","0","0","0",NULL
"14220","108","97","0","0","0","0","0",NULL
"14221","108","406","0","0","0","0","0",NULL
"14222","108","417","0","0","0","0","0",NULL
"14223","108","1409","0","0","0","0","0",NULL
"14224","108","434","0","0","0","0","0",NULL
"14225","108","102","0","0","0","0","0",NULL
"14226","108","1572","0","0","0","0","0",NULL
"14227","108","1462","0","0","0","0","0",NULL
"14228","108","271","0","0","0","0","0",NULL
"14229","108","590","0","0","0","0","0",NULL
"14230","108","627","0","0","0","0","0",NULL
"14231","108","530","0","0","0","0","0",NULL
"14232","108","1874","0","0","0","0","0",NULL
"14233","108","116","0","0","0","0","0",NULL
"14234","108","1484","0","0","0","0","0",NULL
"14235","108","623","0","0","0","0","0",NULL
"14236","108","1575","0","0","0","0","0",NULL
"14237","108","126","0","0","0","0","0",NULL
"14239","108","644","0","0","0","0","0",NULL
"14240","108","128","0","0","0","0","0",NULL
"14241","108","390","0","0","0","0","0",NULL
"14242","108","1680","0","0","0","0","0",NULL
"14243","108","1290","0","0","0","0","0",NULL
"14244","108","648","0","0","0","0","0",NULL
"14245","108","637","0","0","0","0","0",NULL
"14246","108","129","0","0","0","0","0",NULL
"14247","108","630","0","0","0","0","0",NULL
"14248","108","636","0","0","0","0","0",NULL
"14249","108","533","0","0","0","0","0",NULL
"14250","108","534","0","0","0","0","0",NULL
"14251","108","131","0","0","0","0","0",NULL
"14252","108","131","0","0","0","0","0",NULL
"14253","108","597","0","0","0","0","0",NULL
"14254","108","536","0","0","0","0","0",NULL
"14255","108","629","0","0","0","0","0",NULL
"14256","108","34","0","0","0","0","0",NULL
"14257","108","1490","0","0","0","0","0",NULL
"14258","108","1504","0","0","0","0","0",NULL
"14259","108","1469","0","0","0","0","0",NULL
"14260","108","35","0","0","0","0","0",NULL
"14262","108","646","0","0","0","0","0",NULL
"14263","108","1594","0","0","0","0","0",NULL
"14264","108","162","0","0","0","0","0",NULL
"14265","108","218","0","0","0","0","0",NULL
"14266","108","1684","0","0","0","0","0",NULL
"14267","108","41","0","0","0","0","0",NULL
"14268","108","1613","0","0","0","0","0",NULL
"14269","108","1634","0","0","0","0","0",NULL
"14270","108","647","0","0","0","0","0",NULL
"14271","108","1306","0","0","0","0","0",NULL
"14272","108","53","0","0","0","0","0",NULL
"14273","108","293","0","0","0","0","0",NULL
"14274","108","546","0","0","0","0","0",NULL
"14275","108","611","0","0","0","0","0",NULL
"14276","108","1473","0","0","0","0","0",NULL
"14277","108","58","0","0","0","0","0",NULL
"14278","108","1359","0","0","0","0","0",NULL
"14279","108","1635","0","0","0","0","0",NULL
"14280","108","1009","0","0","0","0","0",NULL
"14281","108","1010","0","0","0","0","0",NULL
"14282","108","1742","0","0","0","0","0",NULL
"14283","108","1005","0","0","0","0","0",NULL
"14284","108","1779","0","0","0","0","0",NULL
"14285","108","1751","0","0","0","0","0",NULL
"14286","108","1804","0","0","0","0","0",NULL
"14287","108","1804","0","0","0","0","0",NULL
"14289","108","1797","0","0","0","0","0",NULL
"14290","108","1806","0","0","0","0","0",NULL
"14291","108","1754","0","0","0","0","0",NULL
"14292","108","1756","0","0","0","0","0",NULL
"14293","108","1805","0","0","0","0","0",NULL
"14294","108","1799","0","0","0","0","0",NULL
"14295","108","273","0","0","0","0","0",NULL
"14296","108","274","0","0","0","0","0",NULL
"14297","141","1718","0","0","0","0","0",NULL
"14298","141","885","0","0","0","0","0",NULL
"14299","141","660","0","0","0","0","0",NULL
"14300","141","914","0","0","0","0","0",NULL
"14301","141","718","0","0","0","0","0",NULL
"14302","141","878","0","0","0","0","0",NULL
"14303","141","879","0","0","0","0","0",NULL
"14304","141","935","0","0","0","0","0",NULL
"14305","161","1718","0","0","0","0","0",NULL
"14306","161","348","0","0","0","0","0",NULL
"14307","161","884","0","0","0","0","0",NULL
"14308","161","885","0","0","0","0","0",NULL
"14309","161","660","0","0","0","0","0",NULL
"14310","161","666","0","0","0","0","0",NULL
"14311","161","763","0","0","0","0","0",NULL
"14312","161","793","0","0","0","0","0",NULL
"14313","161","794","0","0","0","0","0",NULL
"14314","161","795","0","0","0","0","0",NULL
"14315","161","798","0","0","0","0","0",NULL
"14316","161","799","0","0","0","0","0",NULL
"14317","161","898","0","0","0","0","0",NULL
"14318","161","800","0","0","0","0","0",NULL
"14319","161","801","0","0","0","0","0",NULL
"14320","161","767","0","0","0","0","0",NULL
"14321","161","769","0","0","0","0","0",NULL
"14322","161","802","0","0","0","0","0",NULL
"14323","161","803","0","0","0","0","0",NULL
"14324","161","902","0","0","0","0","0",NULL
"14325","161","804","0","0","0","0","0",NULL
"14326","161","906","0","0","0","0","0",NULL
"14327","161","806","0","0","0","0","0",NULL
"14328","161","807","0","0","0","0","0",NULL
"14329","161","909","0","0","0","0","0",NULL
"14330","161","808","0","0","0","0","0",NULL
"14331","161","809","0","0","0","0","0",NULL
"14332","161","911","0","0","0","0","0",NULL
"14333","161","811","0","0","0","0","0",NULL
"14334","161","912","0","0","0","0","0",NULL
"14335","161","817","0","0","0","0","0",NULL
"14336","161","818","0","0","0","0","0",NULL
"14337","161","914","0","0","0","0","0",NULL
"14338","161","819","0","0","0","0","0",NULL
"14339","161","718","0","0","0","0","0",NULL
"14340","161","919","0","0","0","0","0",NULL
"14341","161","873","0","0","0","0","0",NULL
"14342","161","827","0","0","0","0","0",NULL
"14343","161","829","0","0","0","0","0",NULL
"14344","161","879","0","0","0","0","0",NULL
"14345","161","922","0","0","0","0","0",NULL
"14346","161","923","0","0","0","0","0",NULL
"14347","161","786","0","0","0","0","0",NULL
"14348","161","833","0","0","0","0","0",NULL
"14349","161","925","0","0","0","0","0",NULL
"14350","161","840","0","0","0","0","0",NULL
"14351","161","933","0","0","0","0","0",NULL
"14352","161","934","0","0","0","0","0",NULL
"14353","161","792","0","0","0","0","0",NULL
"14354","161","935","0","0","0","0","0",NULL
"14355","161","429","0","0","0","0","0",NULL
"14356","161","430","0","0","0","0","0",NULL
"14357","161","426","0","0","0","0","0",NULL
"14358","161","427","0","0","0","0","0",NULL
"14359","161","428","0","0","0","0","0",NULL
"14360","161","1988","0","0","0","0","0",NULL
"14361","161","1989","0","0","0","0","0",NULL
"14362","161","1009","0","0","0","0","0",NULL
"14363","161","1735","0","0","0","0","0",NULL
"14364","161","1010","0","0","0","0","0",NULL
"14365","161","1742","0","0","0","0","0",NULL
"14366","161","1007","0","0","0","0","0",NULL
"14367","161","1001","0","0","0","0","0",NULL
"14368","161","1002","0","0","0","0","0",NULL
"14369","161","1003","0","0","0","0","0",NULL
"14370","60","1718","0","0","0","0","0",NULL
"14371","60","548","0","0","0","0","0",NULL
"14372","60","589","0","0","0","0","0",NULL
"14373","60","330","0","0","0","0","0",NULL
"14374","60","885","0","0","0","0","0",NULL
"14375","60","660","0","0","0","0","0",NULL
"14376","60","663","0","0","0","0","0",NULL
"14377","60","763","0","0","0","0","0",NULL
"14378","60","673","0","0","0","0","0",NULL
"14379","60","803","0","0","0","0","0",NULL
"14380","60","806","0","0","0","0","0",NULL
"14381","60","914","0","0","0","0","0",NULL
"14382","60","718","0","0","0","0","0",NULL
"14383","60","733","0","0","0","0","0",NULL
"14384","60","879","0","0","0","0","0",NULL
"14385","60","741","0","0","0","0","0",NULL
"14386","60","745","0","0","0","0","0",NULL
"14387","60","935","0","0","0","0","0",NULL
"14388","60","643","0","0","0","0","0",NULL
"14389","60","1353","0","0","0","0","0",NULL
"14390","60","637","0","0","0","0","0",NULL
"14391","60","160","0","0","0","0","0",NULL
"14392","60","160","0","0","0","0","0",NULL
"14393","60","638","0","0","0","0","0",NULL
"14394","60","1939","0","0","0","0","0",NULL
"14395","60","641","0","0","0","0","0",NULL
"14396","60","1818","0","0","0","0","0",NULL
"14397","100","1718","0","0","0","0","0",NULL
"14398","100","563","0","0","0","0","0",NULL
"14399","100","563","0","0","0","0","0",NULL
"14400","100","588","0","0","0","0","0",NULL
"14401","100","589","0","0","0","0","0",NULL
"14402","100","530","0","0","0","0","0",NULL
"14403","100","1192","0","0","0","0","0",NULL
"14404","100","565","0","0","0","0","0",NULL
"14405","100","565","0","0","0","0","0",NULL
"14406","100","565","0","0","0","0","0",NULL
"14407","100","566","0","0","0","0","0",NULL
"14408","100","256","0","0","0","0","0",NULL
"14409","100","555","0","0","0","0","0",NULL
"14410","100","557","0","0","0","0","0",NULL
"14411","100","567","0","0","0","0","0",NULL
"14412","100","307","0","0","0","0","0",NULL
"14413","100","313","0","0","0","0","0",NULL
"14414","100","314","0","0","0","0","0",NULL
"14415","100","311","0","0","0","0","0",NULL
"14416","100","1277","0","0","0","0","0",NULL
"14417","100","317","0","0","0","0","0",NULL
"14418","100","344","0","0","0","0","0",NULL
"14419","100","321","0","0","0","0","0",NULL
"14420","100","325","0","0","0","0","0",NULL
"14421","100","327","0","0","0","0","0",NULL
"14422","100","330","0","0","0","0","0",NULL
"14423","100","331","0","0","0","0","0",NULL
"14424","100","333","0","0","0","0","0",NULL
"14425","100","334","0","0","0","0","0",NULL
"14426","100","337","0","0","0","0","0",NULL
"14427","100","342","0","0","0","0","0",NULL
"14428","100","346","0","0","0","0","0",NULL
"14429","100","349","0","0","0","0","0",NULL
"14430","100","352","0","0","0","0","0",NULL
"14431","100","354","0","0","0","0","0",NULL
"14432","100","360","0","0","0","0","0",NULL
"14434","100","365","0","0","0","0","0",NULL
"14435","100","366","0","0","0","0","0",NULL
"14436","100","367","0","0","0","0","0",NULL
"14437","100","375","0","0","0","0","0",NULL
"14438","100","380","0","0","0","0","0",NULL
"14439","100","379","0","0","0","0","0",NULL
"14440","100","381","0","0","0","0","0",NULL
"14441","100","383","0","0","0","0","0",NULL
"14442","100","658","0","0","0","0","0",NULL
"14443","100","761","0","0","0","0","0",NULL
"14444","100","884","0","0","0","0","0",NULL
"14445","100","659","0","0","0","0","0",NULL
"14446","100","885","0","0","0","0","0",NULL
"14447","100","886","0","0","0","0","0",NULL
"14448","100","660","0","0","0","0","0",NULL
"14449","100","661","0","0","0","0","0",NULL
"14450","100","762","0","0","0","0","0",NULL
"14451","100","887","0","0","0","0","0",NULL
"14452","100","662","0","0","0","0","0",NULL
"14453","100","850","0","0","0","0","0",NULL
"14454","100","663","0","0","0","0","0",NULL
"14455","100","664","0","0","0","0","0",NULL
"14456","100","665","0","0","0","0","0",NULL
"14457","100","891","0","0","0","0","0",NULL
"14458","100","892","0","0","0","0","0",NULL
"14459","100","893","0","0","0","0","0",NULL
"14460","100","666","0","0","0","0","0",NULL
"14461","100","894","0","0","0","0","0",NULL
"14462","100","667","0","0","0","0","0",NULL
"14463","100","2295","0","0","0","0","0",NULL
"14464","100","669","0","0","0","0","0",NULL
"14465","100","670","0","0","0","0","0",NULL
"14466","100","895","0","0","0","0","0",NULL
"14467","100","671","0","0","0","0","0",NULL
"14468","100","793","0","0","0","0","0",NULL
"14469","100","763","0","0","0","0","0",NULL
"14470","100","795","0","0","0","0","0",NULL
"14471","100","796","0","0","0","0","0",NULL
"14472","100","797","0","0","0","0","0",NULL
"14473","100","672","0","0","0","0","0",NULL
"14474","100","764","0","0","0","0","0",NULL
"14475","100","897","0","0","0","0","0",NULL
"14476","100","898","0","0","0","0","0",NULL
"14477","100","853","0","0","0","0","0",NULL
"14478","100","673","0","0","0","0","0",NULL
"14479","100","765","0","0","0","0","0",NULL
"14480","100","674","0","0","0","0","0",NULL
"14481","100","854","0","0","0","0","0",NULL
"14482","100","855","0","0","0","0","0",NULL
"14483","100","676","0","0","0","0","0",NULL
"14484","100","675","0","0","0","0","0",NULL
"14485","100","677","0","0","0","0","0",NULL
"14486","100","800","0","0","0","0","0",NULL
"14487","100","801","0","0","0","0","0",NULL
"14488","100","678","0","0","0","0","0",NULL
"14489","100","856","0","0","0","0","0",NULL
"14490","100","766","0","0","0","0","0",NULL
"14491","100","679","0","0","0","0","0",NULL
"14492","100","767","0","0","0","0","0",NULL
"14493","100","680","0","0","0","0","0",NULL
"14494","100","681","0","0","0","0","0",NULL
"14495","100","768","0","0","0","0","0",NULL
"14496","100","769","0","0","0","0","0",NULL
"14497","100","900","0","0","0","0","0",NULL
"14498","100","682","0","0","0","0","0",NULL
"14499","100","683","0","0","0","0","0",NULL
"14500","100","802","0","0","0","0","0",NULL
"14501","100","684","0","0","0","0","0",NULL
"14502","100","803","0","0","0","0","0",NULL
"14503","100","901","0","0","0","0","0",NULL
"14504","100","902","0","0","0","0","0",NULL
"14505","100","770","0","0","0","0","0",NULL
"14506","100","804","0","0","0","0","0",NULL
"14507","100","685","0","0","0","0","0",NULL
"14508","100","771","0","0","0","0","0",NULL
"14509","100","858","0","0","0","0","0",NULL
"14510","100","772","0","0","0","0","0",NULL
"14511","100","773","0","0","0","0","0",NULL
"14512","100","905","0","0","0","0","0",NULL
"14513","100","774","0","0","0","0","0",NULL
"14514","100","686","0","0","0","0","0",NULL
"14515","100","906","0","0","0","0","0",NULL
"14516","100","687","0","0","0","0","0",NULL
"14517","100","859","0","0","0","0","0",NULL
"14518","100","806","0","0","0","0","0",NULL
"14519","100","807","0","0","0","0","0",NULL
"14520","100","688","0","0","0","0","0",NULL
"14521","100","689","0","0","0","0","0",NULL
"14522","100","690","0","0","0","0","0",NULL
"14523","100","907","0","0","0","0","0",NULL
"14524","100","775","0","0","0","0","0",NULL
"14525","100","691","0","0","0","0","0",NULL
"14526","100","776","0","0","0","0","0",NULL
"14527","100","692","0","0","0","0","0",NULL
"14528","100","693","0","0","0","0","0",NULL
"14529","100","694","0","0","0","0","0",NULL
"14530","100","695","0","0","0","0","0",NULL
"14531","100","696","0","0","0","0","0",NULL
"14532","100","908","0","0","0","0","0",NULL
"14533","100","860","0","0","0","0","0",NULL
"14534","100","861","0","0","0","0","0",NULL
"14535","100","862","0","0","0","0","0",NULL
"14536","100","777","0","0","0","0","0",NULL
"14537","100","697","0","0","0","0","0",NULL
"14538","100","909","0","0","0","0","0",NULL
"14539","100","808","0","0","0","0","0",NULL
"14540","100","698","0","0","0","0","0",NULL
"14541","100","809","0","0","0","0","0",NULL
"14542","100","810","0","0","0","0","0",NULL
"14543","100","863","0","0","0","0","0",NULL
"14544","100","699","0","0","0","0","0",NULL
"14545","100","911","0","0","0","0","0",NULL
"14546","100","811","0","0","0","0","0",NULL
"14547","100","912","0","0","0","0","0",NULL
"14548","100","700","0","0","0","0","0",NULL
"14549","100","913","0","0","0","0","0",NULL
"14550","100","778","0","0","0","0","0",NULL
"14551","100","812","0","0","0","0","0",NULL
"14552","100","813","0","0","0","0","0",NULL
"14553","100","701","0","0","0","0","0",NULL
"14554","100","865","0","0","0","0","0",NULL
"14555","100","702","0","0","0","0","0",NULL
"14556","100","703","0","0","0","0","0",NULL
"14557","100","814","0","0","0","0","0",NULL
"14558","100","704","0","0","0","0","0",NULL
"14559","100","815","0","0","0","0","0",NULL
"14560","100","816","0","0","0","0","0",NULL
"14561","100","817","0","0","0","0","0",NULL
"14562","100","705","0","0","0","0","0",NULL
"14563","100","818","0","0","0","0","0",NULL
"14564","100","914","0","0","0","0","0",NULL
"14565","100","819","0","0","0","0","0",NULL
"14566","100","706","0","0","0","0","0",NULL
"14567","100","707","0","0","0","0","0",NULL
"14568","100","820","0","0","0","0","0",NULL
"14569","100","708","0","0","0","0","0",NULL
"14570","100","779","0","0","0","0","0",NULL
"14571","100","710","0","0","0","0","0",NULL
"14572","100","711","0","0","0","0","0",NULL
"14573","100","780","0","0","0","0","0",NULL
"14574","100","712","0","0","0","0","0",NULL
"14575","100","713","0","0","0","0","0",NULL
"14576","100","714","0","0","0","0","0",NULL
"14577","100","821","0","0","0","0","0",NULL
"14578","100","866","0","0","0","0","0",NULL
"14579","100","715","0","0","0","0","0",NULL
"14580","100","716","0","0","0","0","0",NULL
"14581","100","916","0","0","0","0","0",NULL
"14582","100","868","0","0","0","0","0",NULL
"14583","100","718","0","0","0","0","0",NULL
"14584","100","917","0","0","0","0","0",NULL
"14585","100","822","0","0","0","0","0",NULL
"14586","100","870","0","0","0","0","0",NULL
"14587","100","871","0","0","0","0","0",NULL
"14588","100","918","0","0","0","0","0",NULL
"14589","100","2019","0","0","0","0","0",NULL
"14590","100","919","0","0","0","0","0",NULL
"14591","100","872","0","0","0","0","0",NULL
"14592","100","720","0","0","0","0","0",NULL
"14593","100","824","0","0","0","0","0",NULL
"14594","100","873","0","0","0","0","0",NULL
"14595","100","722","0","0","0","0","0",NULL
"14596","100","723","0","0","0","0","0",NULL
"14597","100","781","0","0","0","0","0",NULL
"14598","100","724","0","0","0","0","0",NULL
"14599","100","725","0","0","0","0","0",NULL
"14600","100","727","0","0","0","0","0",NULL
"14601","100","782","0","0","0","0","0",NULL
"14602","100","783","0","0","0","0","0",NULL
"14603","100","825","0","0","0","0","0",NULL
"14604","100","826","0","0","0","0","0",NULL
"14605","100","827","0","0","0","0","0",NULL
"14606","100","729","0","0","0","0","0",NULL
"14607","100","828","0","0","0","0","0",NULL
"14608","100","730","0","0","0","0","0",NULL
"14609","100","876","0","0","0","0","0",NULL
"14610","100","829","0","0","0","0","0",NULL
"14611","100","731","0","0","0","0","0",NULL
"14612","100","732","0","0","0","0","0",NULL
"14613","100","733","0","0","0","0","0",NULL
"14614","100","784","0","0","0","0","0",NULL
"14615","100","735","0","0","0","0","0",NULL
"14616","100","734","0","0","0","0","0",NULL
"14617","100","785","0","0","0","0","0",NULL
"14618","100","879","0","0","0","0","0",NULL
"14619","100","922","0","0","0","0","0",NULL
"14620","100","737","0","0","0","0","0",NULL
"14621","100","736","0","0","0","0","0",NULL
"14622","100","923","0","0","0","0","0",NULL
"14623","100","880","0","0","0","0","0",NULL
"14624","100","738","0","0","0","0","0",NULL
"14625","100","786","0","0","0","0","0",NULL
"14626","100","788","0","0","0","0","0",NULL
"14627","100","739","0","0","0","0","0",NULL
"14628","100","787","0","0","0","0","0",NULL
"14629","100","740","0","0","0","0","0",NULL
"14630","100","741","0","0","0","0","0",NULL
"14631","100","743","0","0","0","0","0",NULL
"14632","100","789","0","0","0","0","0",NULL
"14633","100","833","0","0","0","0","0",NULL
"14634","100","744","0","0","0","0","0",NULL
"14635","100","834","0","0","0","0","0",NULL
"14636","100","745","0","0","0","0","0",NULL
"14637","100","747","0","0","0","0","0",NULL
"14638","100","748","0","0","0","0","0",NULL
"14639","100","925","0","0","0","0","0",NULL
"14640","100","749","0","0","0","0","0",NULL
"14641","100","837","0","0","0","0","0",NULL
"14642","100","838","0","0","0","0","0",NULL
"14643","100","881","0","0","0","0","0",NULL
"14644","100","750","0","0","0","0","0",NULL
"14645","100","839","0","0","0","0","0",NULL
"14646","100","926","0","0","0","0","0",NULL
"14647","100","840","0","0","0","0","0",NULL
"14648","100","751","0","0","0","0","0",NULL
"14649","100","752","0","0","0","0","0",NULL
"14650","100","841","0","0","0","0","0",NULL
"14651","100","882","0","0","0","0","0",NULL
"14652","100","928","0","0","0","0","0",NULL
"14653","100","753","0","0","0","0","0",NULL
"14654","100","930","0","0","0","0","0",NULL
"14655","100","843","0","0","0","0","0",NULL
"14656","100","931","0","0","0","0","0",NULL
"14657","100","844","0","0","0","0","0",NULL
"14658","100","932","0","0","0","0","0",NULL
"14659","100","754","0","0","0","0","0",NULL
"14660","100","755","0","0","0","0","0",NULL
"14661","100","790","0","0","0","0","0",NULL
"14662","100","791","0","0","0","0","0",NULL
"14663","100","846","0","0","0","0","0",NULL
"14664","100","756","0","0","0","0","0",NULL
"14665","100","757","0","0","0","0","0",NULL
"14666","100","883","0","0","0","0","0",NULL
"14667","100","934","0","0","0","0","0",NULL
"14668","100","758","0","0","0","0","0",NULL
"14669","100","792","0","0","0","0","0",NULL
"14670","100","935","0","0","0","0","0",NULL
"14671","100","1875","0","0","0","0","0",NULL
"14672","100","71","0","0","0","0","0",NULL
"14673","100","429","0","0","0","0","0",NULL
"14674","100","430","0","0","0","0","0",NULL
"14675","100","427","0","0","0","0","0",NULL
"14676","100","428","0","0","0","0","0",NULL
"14677","100","515","0","0","0","0","0",NULL
"14678","100","1411","0","0","0","0","0",NULL
"14679","100","420","0","0","0","0","0",NULL
"14680","100","13","0","0","0","0","0",NULL
"14681","100","15","0","0","0","0","0",NULL
"14682","100","421","0","0","0","0","0",NULL
"14683","100","516","0","0","0","0","0",NULL
"14684","100","1606","0","0","0","0","0",NULL
"14685","100","172","0","0","0","0","0",NULL
"14686","100","574","0","0","0","0","0",NULL
"14687","100","1851","0","0","0","0","0",NULL
"14688","100","81","0","0","0","0","0",NULL
"14689","100","405","0","0","0","0","1",NULL
"14690","100","640","0","0","0","0","0",NULL
"14691","100","1865","0","0","0","0","0",NULL
"14692","100","519","0","0","0","0","0",NULL
"14693","100","87","0","0","0","0","0",NULL
"14694","100","1450","0","0","0","0","0",NULL
"14695","100","2033","0","0","0","0","0",NULL
"14696","100","422","0","0","0","0","0",NULL
"14697","100","91","0","0","0","0","0",NULL
"14698","100","1900","0","0","0","0","0",NULL
"14699","100","1451","0","0","0","0","0",NULL
"14700","100","525","0","0","0","0","0",NULL
"14701","100","103","0","0","0","0","0",NULL
"14702","100","410","0","0","0","0","0",NULL
"14703","100","417","0","0","0","0","0",NULL
"14704","100","1643","0","0","0","0","0",NULL
"14705","100","1853","0","0","0","0","0",NULL
"14706","100","1409","0","0","0","0","0",NULL
"14707","100","1353","0","0","0","0","0",NULL
"14708","100","1861","0","0","0","0","0",NULL
"14709","100","1482","0","0","0","0","0",NULL
"14710","100","1855","0","0","0","0","0",NULL
"14711","100","1644","0","0","0","0","0",NULL
"14712","100","1876","0","0","0","0","0",NULL
"14713","100","1877","0","0","0","0","0",NULL
"14714","100","644","0","0","0","0","0",NULL
"14715","100","424","0","0","0","0","0",NULL
"14716","100","1290","0","0","0","0","0",NULL
"14717","100","648","0","0","0","0","0",NULL
"14718","100","393","0","0","0","0","0",NULL
"14719","100","637","0","0","0","0","0",NULL
"14720","100","129","0","0","0","0","0",NULL
"14721","100","1651","0","0","0","0","0",NULL
"14722","100","131","0","0","0","0","0",NULL
"14723","100","535","0","0","0","0","0",NULL
"14724","100","535","0","0","0","0","0",NULL
"14725","100","33","0","0","0","0","0",NULL
"14726","100","1435","0","0","0","0","0",NULL
"14727","100","650","0","0","0","0","0",NULL
"14728","100","1578","0","0","0","0","0",NULL
"14729","100","1663","0","0","0","0","0",NULL
"14730","100","1652","0","0","0","0","0",NULL
"14731","100","1467","0","0","0","0","0",NULL
"14732","100","1469","0","0","0","0","0",NULL
"14733","100","1506","0","0","0","0","0",NULL
"14734","100","1508","0","0","0","0","0",NULL
"14735","100","36","0","0","0","0","0",NULL
"14736","100","37","0","0","0","0","0",NULL
"14737","100","155","0","0","0","0","0",NULL
"14738","100","538","0","0","0","0","0",NULL
"14739","100","39","0","0","0","0","0",NULL
"14740","100","1658","0","0","0","0","0",NULL
"14741","100","1417","0","0","0","0","0",NULL
"14742","100","1878","0","0","0","0","0",NULL
"14743","100","541","0","0","0","0","0",NULL
"14744","100","646","0","0","0","0","0",NULL
"14745","100","1594","0","0","0","0","0",NULL
"14746","100","1531","0","0","0","0","0",NULL
"14747","100","218","0","0","0","0","0",NULL
"14748","100","638","0","0","0","0","0",NULL
"14749","100","43","0","0","0","0","0",NULL
"14750","100","220","0","0","0","0","0",NULL
"14751","100","1654","0","0","0","0","0",NULL
"14752","100","1389","0","0","0","0","0",NULL
"14753","100","1583","0","0","0","0","0",NULL
"14754","100","1491","0","0","0","0","0",NULL
"14755","100","228","0","0","0","0","0",NULL
"14756","100","223","0","0","0","0","0",NULL
"14757","100","224","0","0","0","0","0",NULL
"14758","100","225","0","0","0","0","0",NULL
"14759","100","402","0","0","0","0","0",NULL
"14760","100","227","0","0","0","0","0",NULL
"14761","100","1533","0","0","0","0","0",NULL
"14762","100","543","0","0","0","0","0",NULL
"14763","100","1685","0","0","0","0","0",NULL
"14764","100","1866","0","0","0","0","0",NULL
"14765","100","48","0","0","0","0","0",NULL
"14766","100","641","0","0","0","0","0",NULL
"14767","100","544","0","0","0","0","0",NULL
"14768","100","1879","0","0","0","0","0",NULL
"14769","100","53","0","0","0","0","0",NULL
"14770","100","1421","0","0","0","0","0",NULL
"14771","100","1421","0","0","0","0","0",NULL
"14772","100","230","0","0","0","0","0",NULL
"14773","100","1008","0","0","0","0","0",NULL
"14774","100","1009","0","0","0","0","0",NULL
"14775","100","1010","0","0","0","0","0",NULL
"14776","100","1005","0","0","0","0","0",NULL
"14777","100","1822","0","0","0","0","0",NULL
"14779","100","1764","0","0","0","0","0",NULL
"14780","100","1807","0","0","0","0","0",NULL
"14781","100","1794","0","0","0","0","0",NULL
"14782","100","1805","0","0","0","0","0",NULL
"14783","100","1799","0","0","0","0","0",NULL
"14784","100","1001","0","0","0","0","0",NULL
"14785","100","1002","0","0","0","0","0",NULL
